CANMOREID,NMRSNAME,SITETYPE,COUNTY,GRIDREF,XCOORD,YCOORD,URL,det_class
63828,DRUMBUIE HILL,"ENCLOSURE(S) (PERIOD UNASSIGNED), HUT CIRCLE(S) (PREHISTORIC)",KIRKCUDBRIGHTSHIRE,NX 559 816,255900.0,581600.0,https://canmore.org.uk/site/63828/,roundhouse
63834,GARROCH CAIRN,MARKER CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5942 8185,259420.0,581850.0,https://canmore.org.uk/site/63834/,cairn
63839,WILLIEANNA,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), STRUCTURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 569 952,256900.0,595200.0,https://canmore.org.uk/site/63839/,cairn
63840,CAIRNSMORE OF CARSPHAIRN,MARKER CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5945 9800,259450.0,598000.0,https://canmore.org.uk/site/63840/,cairn
63843,CULLENDOCH HILL,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 515 975,251500.0,597500.0,https://canmore.org.uk/site/63843/,cairn
63845,LAMFORD,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), SHEEPFOLD (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 5306 9891,253060.0,598910.0,https://canmore.org.uk/site/63845/,cairn
64988,HILLHEAD,CLEARANCE CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 8282 6247,282820.0,562470.0,https://canmore.org.uk/site/64988/,cairn
64989,HILLHEAD,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 8281 6240,282810.0,562400.0,https://canmore.org.uk/site/64989/,cairn
63853,LAMFORD BURN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5282 9912,252820.0,599120.0,https://canmore.org.uk/site/63853/,cairn
63854,LAMFORD,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 519 985,251900.0,598500.0,https://canmore.org.uk/site/63854/,cairn
63857,DALTALLOCHAN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5528 9472,255280.0,594720.0,https://canmore.org.uk/site/63857/,cairn
63860,POLQUHANITY BURN,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), STRUCTURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 580 904,258000.0,590400.0,https://canmore.org.uk/site/63860/,cairn
63861,BRAIDENOCH HILL,"CAIRN (PERIOD UNASSIGNED), RING (PERIOD UNASSIGNED)(POSSIBLE)",KIRKCUDBRIGHTSHIRE,NX 5682 9109,256820.0,591090.0,https://canmore.org.uk/site/63861/,cairn
63862,BARDENNOCH HILL,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5685 9120,256850.0,591200.0,https://canmore.org.uk/site/63862/,cairn
63863,BRAIDENOCH HILL,CLEARANCE CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5728 9070,257280.0,590700.0,https://canmore.org.uk/site/63863/,cairn
63864,BRAIDENOCH HILL,RING CAIRN(S) (NEOLITHIC) - (BRONZE AGE),KIRKCUDBRIGHTSHIRE,NX 575 904,257500.0,590400.0,https://canmore.org.uk/site/63864/,cairn
64492,BARNCROSH,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 70 59,270000.0,559000.0,https://canmore.org.uk/site/64492/,cairn
83782,ARDWALL HILL,SHIELING HUT(S) (POST MEDIEVAL),KIRKCUDBRIGHTSHIRE,NX 5682 5700,256820.0,557000.0,https://canmore.org.uk/site/83782/,shieling
77902,GLENHOUL HILL,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FIELD SYSTEM (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6164 8684,261640.0,586840.0,https://canmore.org.uk/site/77902/,cairn
64330,STELLHEAD,"CAIRN(S) (PERIOD UNASSIGNED), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6608 9297,266080.0,592970.0,https://canmore.org.uk/site/64330/,cairn
64336,CRAIGENGILLAN,KERB CAIRN(S) (PREHISTORIC),KIRKCUDBRIGHTSHIRE,NX 6269 9448,262690.0,594480.0,https://canmore.org.uk/site/64336/,cairn
64338,CARMINNOWS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 602 905,260200.0,590500.0,https://canmore.org.uk/site/64338/,cairn
64339,CULMARK,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 635 902,263500.0,590200.0,https://canmore.org.uk/site/64339/,cairn
64340,CRAIGENGILLAN,"CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE), STRUCTURE(S) (PERIOD UNASSIGNED)(POSSIBLE)",KIRKCUDBRIGHTSHIRE,NX 628 949,262800.0,594900.0,https://canmore.org.uk/site/64340/,cairn
64341,STROANFREGGAN CRAIG,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), ENCLOSURE(S) (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 637 923,263700.0,592300.0,https://canmore.org.uk/site/64341/,cairn
64343,MUIRDROCHWOOD,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 6230 9143,262300.0,591430.0,https://canmore.org.uk/site/64343/,cairn
64346,MARSCALLOCH HILL,CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 625 925,262500.0,592500.0,https://canmore.org.uk/site/64346/,cairn
64347,SMITTONS BRIDGE,KERB CAIRN (PREHISTORIC),KIRKCUDBRIGHTSHIRE,NX 6340 9188,263400.0,591880.0,https://canmore.org.uk/site/64347/,cairn
64969,BARCLOSH,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 856 625,285600.0,562500.0,https://canmore.org.uk/site/64969/,cairn
64977,CLAWBELLY HILL,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 884 607,288400.0,560700.0,https://canmore.org.uk/site/64977/,cairn
64979,PLASCOW RIG,CAIRNFIELD (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 890 625,289000.0,562500.0,https://canmore.org.uk/site/64979/,cairn
64497,BALANNAN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 7029 5905,270290.0,559050.0,https://canmore.org.uk/site/64497/,cairn
63705,CAIRNHOLY,CHAMBERED CAIRN (NEOLITHIC),KIRKCUDBRIGHTSHIRE,NX 51820 54045,251820.0,554045.0,https://canmore.org.uk/site/63705/,cairn
63706,LAGGAN BURN,CAIRN (PREHISTORIC)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 5476 5361,254760.0,553610.0,https://canmore.org.uk/site/63706/,cairn
63716,CAIRNHOLY 2,"CHAMBERED CAIRN (NEOLITHIC), CUP AND RING MARKED STONE (NEOLITHIC) - (BRONZE AGE), ARROWHEAD (PREHISTORIC), AXEHEAD (JADEITE)(PERIOD UNASSIGNED), POT(S) (POTTERY)(NEOLITHIC)",KIRKCUDBRIGHTSHIRE,NX 51774 53889,251774.0,553889.0,https://canmore.org.uk/site/63716/,cairn
64348,ROUND CRAIGS,"CAIRN (PERIOD UNASSIGNED)(POSSIBLE), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 645 934,264500.0,593400.0,https://canmore.org.uk/site/64348/,cairn
64349,ROUND CRAIGS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 648 937,264800.0,593700.0,https://canmore.org.uk/site/64349/,cairn
64350,ROUND CRAIGS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 642 934,264200.0,593400.0,https://canmore.org.uk/site/64350/,cairn
64351,ROUND CRAIGS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 647 932,264700.0,593200.0,https://canmore.org.uk/site/64351/,cairn
64352,STROANFREGGAN CRAIG,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FARMSTEAD (PERIOD UNASSIGNED), FIELD SYSTEM (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 642 922,264200.0,592200.0,https://canmore.org.uk/site/64352/,cairn
64353,CULMARK MOSS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 638 909,263800.0,590900.0,https://canmore.org.uk/site/64353/,cairn
64354,ROUND CRAIGS,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 6451 9355,264510.0,593550.0,https://canmore.org.uk/site/64354/,cairn
88616,LITTLE BENNAN,CAIRNFIELD (PERIOD UNKNOWN),KIRKCUDBRIGHTSHIRE,NX 5574 6185,255740.0,561850.0,https://canmore.org.uk/site/88616/,cairn
64370,STROANFREGGAN CAIRN,"CAIRN (PERIOD UNASSIGNED), CIST (PERIOD UNASSIGNED), KNIFE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6401 9142,264010.0,591420.0,https://canmore.org.uk/site/64370/,cairn
64378,FURMISTON,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 6047 9237,260470.0,592370.0,https://canmore.org.uk/site/64378/,cairn
64380,KENDOON LOCH,CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 609 900,260900.0,590000.0,https://canmore.org.uk/site/64380/,cairn
64384,CAIRN HILL,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 7910 4958,279100.0,549580.0,https://canmore.org.uk/site/64384/,cairn
61173,"OLD HALL OF CRAIG, AIRYHEMMING","BUILDING(S) (POST MEDIEVAL), CAIRN (LATER PREHISTORIC)(POSSIBLE), KILN BARN (POST MEDIEVAL)",WIGTOWNSHIRE,NX 1742 5987,217420.0,559870.0,https://canmore.org.uk/site/61173/,cairn
77905,CLEUGHHEAD,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FARMSTEAD (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 620 869,262000.0,586900.0,https://canmore.org.uk/site/77905/,cairn
62939,"CAIRN WOOD, BARSKEOCH","CAIRN (PERIOD UNASSIGNED), CUP MARKED STONE (PREHISTORIC)",WIGTOWNSHIRE,NX 3626 6391,236260.0,563910.0,https://canmore.org.uk/site/62939/,cairn
62942,BARRAER,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 383 619,238300.0,561900.0,https://canmore.org.uk/site/62942/,cairn
62953,"CAIRN HILL, BARRAER",CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 3822 6149,238220.0,561490.0,https://canmore.org.uk/site/62953/,cairn
62956,"CAIRN HILL, KNOCKBREX TOLL",CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 39 64,239000.0,564000.0,https://canmore.org.uk/site/62956/,cairn
62960,SHENNANTON,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 3354 6310,233540.0,563100.0,https://canmore.org.uk/site/62960/,cairn
62971,SHENNATON,"CAIRN (PERIOD UNASSIGNED), CIST (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 3381 6280,233810.0,562800.0,https://canmore.org.uk/site/62971/,cairn
63576,TALNOTRIE,"BUILDING (PERIOD UNASSIGNED), HUT CIRCLE(S) (PREHISTORIC), HOARD (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 487 716,248700.0,571600.0,https://canmore.org.uk/site/63576/,roundhouse
63578,DRANNANDOW,CHAMBERED CAIRN (NEOLITHIC),KIRKCUDBRIGHTSHIRE,NX 4083 7135,240830.0,571350.0,https://canmore.org.uk/site/63578/,cairn
63580,DRANNANDOW,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 4069 7088,240690.0,570880.0,https://canmore.org.uk/site/63580/,cairn
63581,CORDORCAN BURN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 4076 7299,240760.0,572990.0,https://canmore.org.uk/site/63581/,cairn
63582,"RORIE GILL'S CAIRN, DRANNANDOW",CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 4079 7117,240790.0,571170.0,https://canmore.org.uk/site/63582/,cairn
63585,CARLIN'S CAIRN,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 4968 8835,249680.0,588350.0,https://canmore.org.uk/site/63585/,cairn
63589,BENYELLARY,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 408 834,240800.0,583400.0,https://canmore.org.uk/site/63589/,cairn
64237,LOCHINVAR,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 6556 8555,265560.0,585550.0,https://canmore.org.uk/site/64237/,cairn
64238,MEIKLE BENNAN,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 6575 8825,265750.0,588250.0,https://canmore.org.uk/site/64238/,cairn
64239,LOCHINVAR,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 65 85,265000.0,585000.0,https://canmore.org.uk/site/64239/,cairn
64240,KILNAIR,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FARMSTEAD (PERIOD UNASSIGNED), FIELD SYSTEM (PERIOD UNASSIGNED), HUT CIRCLE(S) (PREHISTORIC)(POSSIBLE), STRUCTURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 664 868,266400.0,586800.0,https://canmore.org.uk/site/64240/,roundhouse
64241,KIRK RIG,CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 672 861,267200.0,586100.0,https://canmore.org.uk/site/64241/,cairn
64246,BUTTERHOLE,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FARMSTEAD (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6433 8799,264330.0,587990.0,https://canmore.org.uk/site/64246/,cairn
64247,CARSEGLASS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 639 865,263900.0,586500.0,https://canmore.org.uk/site/64247/,cairn
64248,CULLYS KNOWE,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 637 878,263700.0,587800.0,https://canmore.org.uk/site/64248/,cairn
64251,CARSEGLASS,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), HOUSE PLATFORM (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6397 8572,263970.0,585720.0,https://canmore.org.uk/site/64251/,cairn
64252,BARLAES,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FARMSTEAD (PERIOD UNASSIGNED)(POSSIBLE), FIELD BOUNDARY(S) (PERIOD UNASSIGNED), KILN (PERIOD UNASSIGNED), RIG AND FURROW (MEDIEVAL) - (POST MEDIEVAL)",KIRKCUDBRIGHTSHIRE,NX 633 858,263300.0,585800.0,https://canmore.org.uk/site/64252/,cairn
64255,CULMARK HILL,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 6344 8955,263440.0,589550.0,https://canmore.org.uk/site/64255/,cairn
63752,HINTON CAIRN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5423 5280,254230.0,552800.0,https://canmore.org.uk/site/63752/,cairn
63757,CAIRNHOLY,BURIAL CAIRN (PREHISTORIC),KIRKCUDBRIGHTSHIRE,NX 51983 54134,251983.0,554134.0,https://canmore.org.uk/site/63757/,cairn
63759,HIGH AUCHENLARIE,"BURIAL CAIRN (PREHISTORIC)(POSSIBLE), STONE SETTING (NEOLITHIC) - (BRONZE AGE)(POSSIBLE)",KIRKCUDBRIGHTSHIRE,NX 53956 53421,253956.0,553421.0,https://canmore.org.uk/site/63759/,cairn
63760,HIGH AUCHENLARIE,BURIAL CAIRN (PREHISTORIC),KIRKCUDBRIGHTSHIRE,NX 5331 5380,253310.0,553800.0,https://canmore.org.uk/site/63760/,cairn
63763,CAIRNSMORE OF FLEET,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5094 6539,250940.0,565390.0,https://canmore.org.uk/site/63763/,cairn
63764,CAIRNSMORE OF FLEET,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5011 6704,250110.0,567040.0,https://canmore.org.uk/site/63764/,cairn
63769,PENWHAILE,RING CAIRN (NEOLITHIC) - (BRONZE AGE)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 5597 6364,255970.0,563640.0,https://canmore.org.uk/site/63769/,cairn
63777,"MOSS RAPLOCH, CLATTERINGSHAWS LOCH","HUT CIRCLE (PREHISTORIC), BRACELET (GLASS)(PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 5530 7765,255300.0,577650.0,https://canmore.org.uk/site/63777/,roundhouse
64921,GLAISTERS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 883 658,288300.0,565800.0,https://canmore.org.uk/site/64921/,cairn
64922,WHITESIDE,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FIELD BOUNDARY(S) (PERIOD UNASSIGNED), SHEEPFOLD (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 8955 6766,289550.0,567660.0,https://canmore.org.uk/site/64922/,cairn
64923,BRECONSIDE HILL,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 8960 6630,289600.0,566300.0,https://canmore.org.uk/site/64923/,cairn
64924,BRECONSIDE HILL,"CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE), ENCLOSURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 8939 6656,289390.0,566560.0,https://canmore.org.uk/site/64924/,cairn
62982,BARHOISE,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 3377 6245,233770.0,562450.0,https://canmore.org.uk/site/62982/,cairn
62994,KIRKCOWAN,"CAIRN (PERIOD UNASSIGNED), BEAD (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 328 608,232800.0,560800.0,https://canmore.org.uk/site/62994/,cairn
62997,"WHITE CAIRN, BARGRENNAN","CHAMBERED CAIRN (NEOLITHIC), TOMB (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 35243 78359,235243.0,578359.0,https://canmore.org.uk/site/62997/,cairn
62998,CLACHANEASY BRIDGE,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 3564 7542,235640.0,575420.0,https://canmore.org.uk/site/62998/,cairn
63003,CAIRNDERRY,CHAMBERED CAIRN (NEOLITHIC),KIRKCUDBRIGHTSHIRE,NX 3159 7993,231590.0,579930.0,https://canmore.org.uk/site/63003/,cairn
64405,HIGH BANKS,"CAIRN (PERIOD UNASSIGNED), FOOD VESSEL (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 7045 4947,270450.0,549470.0,https://canmore.org.uk/site/64405/,cairn
64412,GALTWAY HILL,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 7129 4845,271290.0,548450.0,https://canmore.org.uk/site/64412/,cairn
64416,HIGH BANKS,"CAIRN (PERIOD UNASSIGNED), FOOD VESSEL (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 7039 4934,270390.0,549340.0,https://canmore.org.uk/site/64416/,cairn
64420,NORTH MILTON,CAIRN (PREHISTORIC)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 708 477,270800.0,547700.0,https://canmore.org.uk/site/64420/,cairn
82888,GREEN DASS,CAIRNFIELD (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 569 874,256900.0,587400.0,https://canmore.org.uk/site/82888/,cairn
64915,COURT HILL,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 816 548,281600.0,554800.0,https://canmore.org.uk/site/64915/,cairn
63008,WHITE CAIRN,KERB CAIRN (PREHISTORIC),KIRKCUDBRIGHTSHIRE,NX 3422 7910,234220.0,579100.0,https://canmore.org.uk/site/63008/,cairn
63009,"MIDDLE BRIDGE OF CREE, BARGRENNAN",CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 348 764,234800.0,576400.0,https://canmore.org.uk/site/63009/,cairn
63012,GLENGRUBOCH MOOR,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 337 798,233700.0,579800.0,https://canmore.org.uk/site/63012/,cairn
63018,DRANNANDOW,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 3997 7124,239970.0,571240.0,https://canmore.org.uk/site/63018/,cairn
64272,CARSEGLASS,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 636 865,263600.0,586500.0,https://canmore.org.uk/site/64272/,cairn
64273,PEAT RIG,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 647 857,264700.0,585700.0,https://canmore.org.uk/site/64273/,cairn
64275,MACKILSTON,CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 6196 8678,261960.0,586780.0,https://canmore.org.uk/site/64275/,cairn
64276,CARSEGLASS,"CAIRNFIELD (PERIOD UNASSIGNED), FIELD BOUNDARY(S) (PERIOD UNASSIGNED), SETTLEMENT (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 638 860,263800.0,586000.0,https://canmore.org.uk/site/64276/,cairn
64279,WHITE CAIRN,"CAIRN (PERIOD UNASSIGNED), ARROWHEAD (PERIOD UNASSIGNED), AXE HAMMER (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 68140 83327,268140.0,583327.0,https://canmore.org.uk/site/64279/,cairn
64281,KNOCKMAN HILL,"CAIRN (PERIOD UNASSIGNED), PYGMY CUP (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6710 8356,267100.0,583560.0,https://canmore.org.uk/site/64281/,cairn
64282,KNOCKMAN HILL,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NX 681 833,268100.0,583300.0,https://canmore.org.uk/site/64282/,cairn
63785,CRAIGENLEES,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 541 791,254100.0,579100.0,https://canmore.org.uk/site/63785/,cairn
63797,WHITE CAIRN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5286 7458,252860.0,574580.0,https://canmore.org.uk/site/63797/,cairn
63803,POLMADDY BURN,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), ENCLOSURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 5779 8791,257790.0,587910.0,https://canmore.org.uk/site/63803/,cairn
63804,KNOCKREOCH,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FIELD SYSTEM (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 5929 8647,259290.0,586470.0,https://canmore.org.uk/site/63804/,cairn
63806,CRAIGCROCKET,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 579 896,257900.0,589600.0,https://canmore.org.uk/site/63806/,cairn
63807,POLQUHANITY,"CAIRN (PERIOD UNASSIGNED), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 582 895,258200.0,589500.0,https://canmore.org.uk/site/63807/,cairn
63808,GREEN DASS HILL,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5749 8713,257490.0,587130.0,https://canmore.org.uk/site/63808/,cairn
63809,CRAIG KNUCKLE,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 5737 8750,257370.0,587500.0,https://canmore.org.uk/site/63809/,cairn
63814,STROANGASSEL,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FIELD BOUNDARY (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 5923 8684,259230.0,586840.0,https://canmore.org.uk/site/63814/,cairn
84010,YELLOW CRAIG,"CAIRNFIELD (PERIOD UNASSIGNED), STRUCTURE(S) (PERIOD UNASSIGNED)(POSSIBLE)",KIRKCUDBRIGHTSHIRE,NX 688 919,268800.0,591900.0,https://canmore.org.uk/site/84010/,cairn
84014,MANQUHILL HILL,"CAIRNFIELD (PERIOD UNASSIGNED), SHIELING HUT (POST MEDIEVAL)",KIRKCUDBRIGHTSHIRE,NX 6633 9435,266330.0,594350.0,https://canmore.org.uk/site/84014/,shieling
83378,CRAIGENCARSE,"CAIRNFIELD (PERIOD UNASSIGNED), SITE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 667 954,266700.0,595400.0,https://canmore.org.uk/site/83378/,cairn
83379,BENBRACK,CAIRNFIELD (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NX 677 958,267700.0,595800.0,https://canmore.org.uk/site/83379/,cairn
83984,BLACKMARK,"CAIRNFIELD (PERIOD UNASSIGNED), ENCLOSURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6526 9179,265260.0,591790.0,https://canmore.org.uk/site/83984/,cairn
83781,ARDWALL HILL,SHIELING HUT (POST MEDIEVAL),KIRKCUDBRIGHTSHIRE,NX 5733 5710,257330.0,557100.0,https://canmore.org.uk/site/83781/,shieling
77821,GELSTON,"CAIRN (PERIOD UNASSIGNED), CIST (PERIOD UNASSIGNED), HELMET (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 76 58,276000.0,558000.0,https://canmore.org.uk/site/77821/,cairn
83981,YELLOW CRAIG,"CAIRNFIELD (PERIOD UNASSIGNED), STRUCTURE (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 687 919,268700.0,591900.0,https://canmore.org.uk/site/83981/,cairn
83982,CARROCH HILL,"SHIELING HUT (POST MEDIEVAL), WALL (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 6818 9234,268180.0,592340.0,https://canmore.org.uk/site/83982/,shieling
83916,BLACKMARK PLANTATION,"CAIRNFIELD (PERIOD UNASSIGNED), FIELD BOUNDARY (PERIOD UNASSIGNED), WALL (PERIOD UNASSIGNED)",KIRKCUDBRIGHTSHIRE,NX 648 912,264800.0,591200.0,https://canmore.org.uk/site/83916/,cairn
